0	0	8883326	A	0.988526	0.939635	0.928853
0	1	979289	A	0.965834	0.981959	0.948410
0	2	117358	A	0.905077	0.970165	0.878074
0	3	16034	A	0.749096	0.944634	0.707621
0	4	2870	A	0.468990	0.869242	0.407666
0	5	728	A	0.314560	0.755459	0.237637
0	6	227	A	0.370044	0.642857	0.237885
0	7	91	A	0.208791	0.894737	0.186813
0	8	37	A	0.189189	0.857143	0.162162
0	9	10	A	0.100000	0.000000	0.000000
0	10	14	A	0.214286	1.000000	0.214286
0	11	1	A	0.000000	-1.000000	0.000000
0	12	2	A	0.000000	-1.000000	0.000000
0	13	2	A	0.000000	-1.000000	0.000000
0	14	7	A	0.571429	1.000000	0.571429
0	15	4	A	0.000000	-1.000000	0.000000
6	0	8883326	A	0.989216	0.939705	0.929572
6	1	979289	A	0.983100	0.989344	0.972624
6	2	117358	A	0.952274	0.981845	0.934985
6	3	16034	A	0.870775	0.962183	0.837845
6	4	2870	A	0.710105	0.923454	0.655749
6	5	728	A	0.412088	0.816667	0.336538
6	6	227	A	0.383260	0.655172	0.251101
6	7	91	A	0.230769	0.857143	0.197802
6	8	37	A	0.189189	0.857143	0.162162
6	9	10	A	0.000000	-1.000000	0.000000
6	10	14	A	0.285714	1.000000	0.285714
6	11	1	A	0.000000	-1.000000	0.000000
6	12	2	A	0.000000	-1.000000	0.000000
6	13	2	A	0.000000	-1.000000	0.000000
6	14	7	A	0.571429	1.000000	0.571429
6	15	4	A	0.000000	-1.000000	0.000000
4	0	8883326	A	0.989188	0.939708	0.929547
4	1	979289	A	0.981090	0.987799	0.969120
4	2	117358	A	0.949309	0.980944	0.931219
4	3	16034	A	0.865536	0.961378	0.832107
4	4	2870	A	0.699652	0.922311	0.645296
4	5	728	A	0.414835	0.811258	0.336538
4	6	227	A	0.383260	0.655172	0.251101
4	7	91	A	0.230769	0.857143	0.197802
4	8	37	A	0.189189	0.857143	0.162162
4	9	10	A	0.000000	-1.000000	0.000000
4	10	14	A	0.285714	1.000000	0.285714
4	11	1	A	0.000000	-1.000000	0.000000
4	12	2	A	0.000000	-1.000000	0.000000
4	13	2	A	0.000000	-1.000000	0.000000
4	14	7	A	0.571429	1.000000	0.571429
4	15	4	A	0.000000	-1.000000	0.000000
10	0	8883326	A	0.989171	0.939732	0.929556
10	1	979289	A	0.983765	0.989909	0.973837
10	2	117358	A	0.953041	0.981984	0.935871
10	3	16034	A	0.872459	0.962042	0.839341
10	4	2870	A	0.709408	0.923870	0.655401
10	5	728	A	0.412088	0.820000	0.337912
10	6	227	A	0.383260	0.655172	0.251101
10	7	91	A	0.230769	0.857143	0.197802
10	8	37	A	0.189189	0.857143	0.162162
10	9	10	A	0.000000	-1.000000	0.000000
10	10	14	A	0.285714	1.000000	0.285714
10	11	1	A	0.000000	-1.000000	0.000000
10	12	2	A	0.000000	-1.000000	0.000000
10	13	2	A	0.000000	-1.000000	0.000000
10	14	7	A	0.571429	1.000000	0.571429
10	15	4	A	0.000000	-1.000000	0.000000
8	0	8883326	A	0.989195	0.939709	0.929555
8	1	979289	A	0.983654	0.989849	0.973670
8	2	117358	A	0.953024	0.982011	0.935880
8	3	16034	A	0.872334	0.962251	0.839404
8	4	2870	A	0.709059	0.924324	0.655401
8	5	728	A	0.410714	0.819398	0.336538
8	6	227	A	0.383260	0.655172	0.251101
8	7	91	A	0.230769	0.857143	0.197802
8	8	37	A	0.189189	0.857143	0.162162
8	9	10	A	0.000000	-1.000000	0.000000
8	10	14	A	0.285714	1.000000	0.285714
8	11	1	A	0.000000	-1.000000	0.000000
8	12	2	A	0.000000	-1.000000	0.000000
8	13	2	A	0.000000	-1.000000	0.000000
8	14	7	A	0.571429	1.000000	0.571429
8	15	4	A	0.000000	-1.000000	0.000000
15	0	8883326	A	0.989111	0.939745	0.929512
15	1	979289	A	0.983796	0.989913	0.973873
15	2	117358	A	0.953007	0.981966	0.935820
15	3	16034	A	0.871960	0.961591	0.838468
15	4	2870	A	0.708711	0.924287	0.655052
15	5	728	A	0.412088	0.816667	0.336538
15	6	227	A	0.392070	0.640449	0.251101
15	7	91	A	0.230769	0.857143	0.197802
15	8	37	A	0.189189	0.857143	0.162162
15	9	10	A	0.000000	-1.000000	0.000000
15	10	14	A	0.285714	1.000000	0.285714
15	11	1	A	0.000000	-1.000000	0.000000
15	12	2	A	0.000000	-1.000000	0.000000
15	13	2	A	0.000000	-1.000000	0.000000
15	14	7	A	0.428571	1.000000	0.428571
15	15	4	A	0.000000	-1.000000	0.000000
2	0	8883326	A	0.988983	0.939696	0.929343
2	1	979289	A	0.976032	0.985037	0.961427
2	2	117358	A	0.941027	0.978567	0.920858
2	3	16034	A	0.850193	0.960461	0.816577
2	4	2870	A	0.678397	0.917822	0.622648
2	5	728	A	0.402473	0.805461	0.324176
2	6	227	A	0.378855	0.651163	0.246696
2	7	91	A	0.219780	0.900000	0.197802
2	8	37	A	0.189189	0.857143	0.162162
2	9	10	A	0.000000	-1.000000	0.000000
2	10	14	A	0.285714	1.000000	0.285714
2	11	1	A	0.000000	-1.000000	0.000000
2	12	2	A	0.000000	-1.000000	0.000000
2	13	2	A	0.000000	-1.000000	0.000000
2	14	7	A	0.571429	1.000000	0.571429
2	15	4	A	0.000000	-1.000000	0.000000
20	0	8883326	A	0.989039	0.939781	0.929480
20	1	979289	A	0.983740	0.989900	0.973804
20	2	117358	A	0.952879	0.981919	0.935650
20	3	16034	A	0.871835	0.961514	0.838281
