0	0	7382023	A	0.991667	0.998393	0.990073
0	1	878831	A	0.974010	0.996449	0.970551
0	2	103050	A	0.924833	0.991406	0.916885
0	3	13663	A	0.784820	0.980696	0.769670
0	4	2239	A	0.499777	0.940125	0.469853
0	5	529	A	0.345936	0.885246	0.306238
0	6	149	A	0.248322	0.864865	0.214765
0	7	80	A	0.250000	1.000000	0.250000
0	8	22	A	0.227273	1.000000	0.227273
0	9	8	A	0.125000	1.000000	0.125000
0	10	8	A	0.125000	1.000000	0.125000
0	13	2	A	0.000000	-1.000000	0.000000
0	14	1	A	0.000000	-1.000000	0.000000
0	15	1	A	0.000000	-1.000000	0.000000
0	16	1	A	0.000000	-1.000000	0.000000
8	0	7382023	A	0.991641	0.998396	0.990050
8	1	878831	A	0.987256	0.996826	0.984122
8	2	103050	A	0.968559	0.992947	0.961727
8	3	13663	A	0.922491	0.985560	0.909171
8	4	2239	A	0.790978	0.962168	0.761054
8	5	529	A	0.491493	0.923077	0.453686
8	6	149	A	0.288591	0.906977	0.261745
8	7	80	A	0.275000	0.909091	0.250000
8	8	22	A	0.227273	1.000000	0.227273
8	9	8	A	0.125000	1.000000	0.125000
8	10	8	A	0.125000	1.000000	0.125000
8	13	2	A	0.000000	-1.000000	0.000000
8	14	1	A	0.000000	-1.000000	0.000000
8	15	1	A	0.000000	-1.000000	0.000000
8	16	1	A	0.000000	-1.000000	0.000000
2	0	7382023	A	0.991669	0.998392	0.990075
2	1	878831	A	0.981177	0.996552	0.977794
2	2	103050	A	0.953353	0.991999	0.945725
2	3	13663	A	0.884725	0.983537	0.870160
2	4	2239	A	0.728004	0.961350	0.699866
2	5	529	A	0.463138	0.914286	0.423440
2	6	149	A	0.275168	0.878049	0.241611
2	7	80	A	0.250000	1.000000	0.250000
2	8	22	A	0.227273	1.000000	0.227273
2	9	8	A	0.125000	1.000000	0.125000
2	10	8	A	0.125000	1.000000	0.125000
2	13	2	A	0.000000	-1.000000	0.000000
2	14	1	A	0.000000	-1.000000	0.000000
2	15	1	A	0.000000	-1.000000	0.000000
2	16	1	A	0.000000	-1.000000	0.000000
4	0	7382023	A	0.991667	0.998394	0.990074
4	1	878831	A	0.985012	0.996687	0.981748
4	2	103050	A	0.963920	0.992560	0.956749
4	3	13663	A	0.910488	0.984727	0.896582
4	4	2239	A	0.769093	0.961092	0.739169
4	5	529	A	0.483932	0.921875	0.446125
4	6	149	A	0.288591	0.906977	0.261745
4	7	80	A	0.250000	1.000000	0.250000
4	8	22	A	0.227273	1.000000	0.227273
4	9	8	A	0.125000	1.000000	0.125000
4	10	8	A	0.125000	1.000000	0.125000
4	13	2	A	0.000000	-1.000000	0.000000
4	14	1	A	0.000000	-1.000000	0.000000
4	15	1	A	0.000000	-1.000000	0.000000
4	16	1	A	0.000000	-1.000000	0.000000
15	0	7382023	A	0.991603	0.998395	0.990012
15	1	878831	A	0.987515	0.996857	0.984411
15	2	103050	A	0.969025	0.993060	0.962300
15	3	13663	A	0.923077	0.985649	0.909829
15	4	2239	A	0.790978	0.961604	0.760607
15	5	529	A	0.495274	0.923664	0.457467
15	6	149	A	0.288591	0.906977	0.261745
15	7	80	A	0.275000	0.909091	0.250000
15	8	22	A	0.227273	1.000000	0.227273
15	9	8	A	0.125000	1.000000	0.125000
15	10	8	A	0.125000	1.000000	0.125000
15	13	2	A	0.000000	-1.000000	0.000000
15	14	1	A	0.000000	-1.000000	0.000000
15	15	1	A	0.000000	-1.000000	0.000000
15	16	1	A	0.000000	-1.000000	0.000000
10	0	7382023	A	0.991631	0.998395	0.990040
10	1	878831	A	0.987419	0.996844	0.984302
10	2	103050	A	0.968860	0.993079	0.962154
10	3	13663	A	0.923077	0.985649	0.909829
10	4	2239	A	0.790531	0.961582	0.760161
10	5	529	A	0.493384	0.923372	0.455577
10	6	149	A	0.288591	0.906977	0.261745
10	7	80	A	0.275000	0.909091	0.250000
10	8	22	A	0.227273	1.000000	0.227273
10	9	8	A	0.125000	1.000000	0.125000
10	10	8	A	0.125000	1.000000	0.125000
10	13	2	A	0.000000	-1.000000	0.000000
10	14	1	A	0.000000	-1.000000	0.000000
10	15	1	A	0.000000	-1.000000	0.000000
10	16	1	A	0.000000	-1.000000	0.000000
20	0	7382023	A	0.991571	0.998397	0.989981
20	1	878831	A	0.987532	0.996871	0.984442
20	2	103050	A	0.969064	0.993050	0.962329
20	3	13663	A	0.922931	0.985488	0.909537
20	4	2239	A	0.790978	0.961604	0.760607
20	5	529	A	0.493384	0.923372	0.455577
20	6	149	A	0.288591	0.906977	0.261745
20	7	80	A	0.275000	0.909091	0.250000
20	8	22	A	0.227273	1.000000	0.227273
20	9	8	A	0.125000	1.000000	0.125000
