Pct	Hap	Aligned	Correct	Overall
0	A	96.572620	94.318421	91.085770
2	A	96.608010	94.332043	91.132310
4	A	96.649080	94.343319	91.181950
40	A	96.921720	94.430959	91.524110
70	A	96.975100	94.442192	91.585410
60	A	96.922340	94.432367	91.526060
50	A	96.923260	94.432399	91.526960
100	A	96.997610	94.441502	91.606000
80	A	96.979040	94.443562	91.590460
90	A	96.993490	94.443710	91.604250
0	B	96.608480	94.346469	91.146690
2	B	96.646220	94.361663	91.196980
4	B	96.686240	94.372446	91.245170
70	B	96.980120	94.458091	91.605570
50	B	96.933290	94.450472	91.553950
60	B	96.932680	94.450592	91.553490
40	B	96.931480	94.449770	91.551560
100	B	96.998300	94.457748	91.622410
90	B	96.996600	94.459785	91.622780
6	A	96.688450	94.354962	91.230350
15	A	96.815680	94.390082	91.384400
10	A	96.751550	94.371480	91.305870
80	B	96.983330	94.459429	91.609900
20	A	96.858260	94.404184	91.438250
30	A	96.906190	94.423359	91.502080
8	A	96.721950	94.363596	91.270310
6	B	96.724020	94.383805	91.291810
15	B	96.842750	94.414677	91.433770
10	B	96.785300	94.398623	91.363990
20	B	96.880250	94.427296	91.481400
8	B	96.757190	94.391807	91.330860
30	B	96.918600	94.442821	91.532660
